Ticker,Name,Year,Sector,Market Cap (B HKD),Revenue (B HKD),EPS (HKD),First_Close,Last_Close,Close_Difference,Dividends,Growth (%),ROA (%),PE_Ratio
1476.HK,HENGTOU SEC,2021,Financial Services,4.740317696,3.691190800000001,0.121,2.67,3.59,0.92,0.0,34.46,3.45,29.669421487603305
0581.HK,CHINA ORIENTAL,2021,Basic Materials,4.690438144,57.15331270000001,0.7370000000000001,1.73038,1.92463,0.19425,0.1,17.0,9.68,2.611438263229308
3380.HK,LOGAN GROUP,2021,Real Estate,4.687622656,86.1218864,2.0001300000000004,10.85124,5.96,-4.891240000000001,1.0699999999999998,-35.21,6.21,2.979806312589681
0062.HK,TRANSPORT INT'L,2021,Industrials,4.68188928,7.202008,0.53,12.19413,10.76746,-1.4266699999999997,0.5,-7.6,5.87,20.315962264150944
1224.HK,C C LAND,2021,Real Estate,4.658796544,0.648051,0.1262,1.6352,1.70149,0.0662899999999999,0.02,5.28,1.2,13.482488114104594
3669.HK,YONGDA AUTO,2021,Consumer Cyclical,4.631425024,85.7082094,1.386,9.47524,8.08983,-1.3854100000000005,0.34693,-10.96,17.54,5.836818181818182
1709.HK,DL HOLDINGS GP,2021,Financial Services,4.627864576,0.426551,0.148131,2.47412,2.5217,0.0475799999999999,0.0,1.92,36.09,17.023445463812436
6616.HK,GLOBAL NEW MAT,2021,Basic Materials,4.620985344,0.7366997,0.176,3.66771,11.10224,7.43453,0.0,202.7,9.72,63.080909090909095
2585.HK,MOKINGRAN,2021,Consumer Cyclical,4.614088704,18.5581,0.8888605,,,,0.0,,12.04,
1501.HK,INT MEDICAL,2021,Healthcare,4.610420736,0.5111425,0.946,39.79725,22.01419,-17.78306,0.341,-43.83,12.65,23.27081395348837
9900.HK,GAIN PLUS HLDGS,2021,Industrials,4.58304,0.951249,0.0916,0.98852,1.76522,0.7767000000000001,0.0,78.57,14.12,19.270960698689958
0710.HK,BOE VARITRONIX,2021,Technology,4.581707776,7.737943,0.451,2.56819,9.33448,6.76629,0.05,265.41,9.26,20.697294900221728
9663.HK,SINOSYNERGY,2021,Industrials,4.580956672,0.5028518000000001,-1.4928980000000005,,,,0.0,,-29.25,
2453.HK,CONCORD HC GP,2021,Healthcare,4.54874624,0.5175555000000001,-1.2539494,,,,0.0,,-5.8,
2342.HK,COMBA,2021,Technology,4.507706368,5.869666,-0.2143,2.20965,1.73685,-0.4727999999999999,0.0,-21.4,-1.31,
2531.HK,CARLINK TECH,2021,Consumer Cyclical,4.47251968,0.3594514,0.0955108,,,,0.0,,10.44,
0861.HK,DC HOLDINGS,2021,Industrials,4.46853888,18.8150127,0.42482,5.76425,4.56157,-1.20268,0.12,-18.78,6.0,10.737653594463538
2179.HK,RECBIO-B,2021,Healthcare,4.433600512,,-1.6136461,,,,0.0,,-33.17,
0535.HK,GEMDALE PPT,2021,Real Estate,4.402630144,15.603274500000001,0.26675,0.88453,0.73423,-0.1503,0.0967,-6.06,9.48,2.7525023430178073
6626.HK,YUEXIU SERVICES,2021,Real Estate,4.341387264,2.1102158,0.297,4.20179,2.9447,-1.2570899999999998,0.0,-29.92,12.95,9.914814814814816
1234.HK,CHINA LILANG,2021,Consumer Cyclical,4.334877184,3.717428000000001,0.42999,4.34005,3.7482,-0.5918499999999995,0.32,-6.26,17.47,8.716946905741995
1477.HK,OCUMENSION-B,2021,Healthcare,4.305827328,0.061760600000000006,-0.473,28.25,17.5,-10.75,0.0,-38.05,-8.11,
1812.HK,CHENMING PAPER,2021,Basic Materials,4.241071872,36.321793523554,0.6160000000000001,3.91713,3.73,-0.1871299999999998,0.2239,0.94,9.8,6.055194805194804
9669.HK,BEISEN HOLDING,2021,Technology,4.196646144,0.6119597,-1.4457718000000002,,,,0.0,,-163.58,
9666.HK,JINKE SERVICES,2021,Real Estate,4.196002816,6.565292800000001,1.7820000000000005,59.3479,32.52463,-26.82327,0.603251,-44.18,14.18,18.251756453423116
2480.HK,LUZHU BIOTECH-B,2021,Healthcare,4.183830016,,-2.9305782,,,,0.0,,-80.65,
0799.HK,IGG,2021,Communication Services,4.177816576,6.050894,0.3158,7.43417,6.62887,-0.8052999999999999,0.412,-5.29,12.83,20.990721975934132
2373.HK,BEAUTYFARM MED,2021,Healthcare,4.173589504,1.958814,0.9229836,,,,0.0,,24.62,
6676.HK,ZG GROUP-W,2021,Technology,4.166540032,1.4887752000000003,-0.2715009,,,,0.0,,-2.86,
0341.HK,CAFE DE CORAL H,2021,Consumer Cyclical,4.073298432,6.714255,0.62,14.63756,12.06704,-2.57052,0.38,-14.97,22.1,19.462967741935486
3319.HK,A-LIVING,2021,Real Estate,4.072357632,15.488097900000001,1.837,31.31035,12.44998,-18.86037,0.229235,-59.5,18.44,6.777343494828525
1126.HK,DREAM INT'L,2021,Consumer Cyclical,4.054421248,4.799785,0.286,1.84015,1.91441,0.0742599999999999,0.12,10.56,10.68,6.693741258741259
6896.HK,GOLDEN THROAT,2021,Healthcare,4.014409728,0.9025973,0.27918,0.87398,1.05078,0.1768,0.06,27.09,15.87,3.7638082957231895
6660.HK,AIM VACCINE,2021,Healthcare,4.010851072,1.7271419000000003,-0.6299436,,,,0.0,,-6.16,
1576.HK,QILU EXPRESSWAY,2021,Industrials,4.0,2.1948399,0.473,1.2402,2.50485,1.2646499999999998,0.216714,119.45,26.78,5.295665961945032
0558.HK,LK TECH,2021,Industrials,3.984018944,4.021206,0.262,1.67843,15.15837,13.47994,0.09,808.49,11.79,57.85637404580152
2722.HK,CHONGQING M&E,2021,Industrials,3.94256512,8.151674882923002,0.088,0.4034,0.58224,0.17884,0.01204,47.32,3.57,6.616363636363636
3382.HK,TIANJINPORT DEV,2021,Industrials,3.94112,17.370544,0.15,0.49827,0.507,0.00873,0.0413,10.04,9.84,3.3800000000000003
1857.HK,CEB WATER,2021,Utilities,3.919405312,6.912371,0.4196,1.2097,1.72555,0.5158499999999999,0.123313646,52.84,6.81,4.112368922783603
9930.HK,HORIZON CD,2021,Industrials,3.900633088,6.755284800000001,0.2441483,,,,0.0,,13.08,
0034.HK,KOWLOON DEV,2021,Real Estate,3.892505856,2.050388,1.693505,6.2455,8.39128,2.14578,0.7296480000000001,46.04,4.99,4.95497798943611
2616.HK,CSTONE PHARMA-B,2021,Healthcare,3.88121984,0.26808980000000004,-1.815,10.28,8.27,-2.01,0.0,-19.55,-91.78,
3600.HK,MODERN DENTAL,2021,Healthcare,3.830916096,2.955172,0.377,1.25106,4.96575,3.71469,0.12,306.52,17.08,13.171750663129973
0182.HK,CONCORD NE,2021,Utilities,3.807764224,1.8347978,0.10406,0.38776,0.70878,0.3210199999999999,0.03,90.53,8.58,6.811262733038631
2418.HK,DEEWIN,2021,Consumer Cyclical,3.7957056,3.4395350000000007,0.1836978,,,,0.0,,5.43,
2519.HK,AUGROUP,2021,Consumer Cyclical,3.778374912,9.9783123,-1.5386987,,,,0.0,,-15.53,
1873.HK,VIVA BIOTECH,2021,Healthcare,3.746036736,2.3144913,0.165,8.7814,4.71,-4.0714,0.01,-46.25,9.35,28.545454545454543
1571.HK,XIN POINT HOLD,2021,Consumer Cyclical,3.72079616,2.5437148,0.231,3.98615,1.99384,-1.99231,0.184,-45.36,14.0,8.63134199134199
0662.HK,ASIA FINANCIAL,2021,Financial Services,3.697479936,1.750999,0.719,3.37964,3.34733,-0.0323100000000002,0.11,2.3,5.39,4.6555354659248955
0933.HK,VIVA GOODS,2021,Consumer Cyclical,3.689051904,1.381637,0.4039,,,,0.0,,52.03,
1763.HK,CIRC,2021,Healthcare,3.684960256,5.6580634,1.1550000000000002,24.19164,20.00479,-4.18685,0.2171,-16.41,10.81,17.3201645021645
6608.HK,BAIRONG-W,2021,Technology,3.656660736,1.7858104000000001,-10.076,26.7,10.16,-16.54,0.0,-61.95,-79.09,
1782.HK,IB DIGITAL TECH,2021,Technology,3.643839744,0.109032,0.00803,0.41793,0.34037,-0.07756,0.0,-18.56,4.56,42.387297633872976
1785.HK,CHENGDU EXPWAY,2021,Industrials,3.643419904,2.9726079757000003,0.407,1.5081,1.62941,0.12131,0.147213,17.81,15.7,4.003464373464374
2777.HK,R&F PROPERTIES,2021,Real Estate,3.63979904,83.8533685,-4.8279000000000005,8.84904,2.9,-5.94904,0.8694710000000001,-57.4,-1.97,
0830.HK,CSC DEVELOPMENT,2021,Industrials,3.63143552,6.294827,0.1355,0.42484,1.43142,1.00658,0.06,251.05,5.05,10.563985239852396
0743.HK,ASIA CEMENT CH,2021,Basic Materials,3.603755008,12.931498800000002,1.2419,4.88409,3.72018,-1.1639099999999996,0.621,-11.12,18.07,2.995555197680973
2139.HK,BANK OF GANSU,2021,Financial Services,3.571542784,4.7627327,4.1690000000000005,1.45,1.5,0.05,0.0,3.45,23.15,0.35979851283281356
1250.HK,SDHS NEW ENERGY,2021,Utilities,3.549612288,6.625760900000001,-0.341,6.6,4.85,-1.75,0.0,-26.52,5.9,
2156.HK,C&D PROPERTY,2021,Real Estate,3.548815104,1.7123095000000002,0.143,2.26437,4.02555,1.76118,0.0,77.78,9.27,28.1506993006993
6868.HK,TENFU,2021,Consumer Defensive,3.54324096,2.1171161,0.363,4.9424,4.81948,-0.1229199999999997,0.28,3.18,23.45,13.2768044077135
6138.HK,HARBIN BANK,2021,Financial Services,3.518592,12.777246900000002,0.022,0.98,0.79,-0.1899999999999999,0.0,-19.39,10.47,35.909090909090914
0468.HK,GAPACK,2021,Consumer Cyclical,3.517825024,3.810766300000001,0.231,4.02596,2.73223,-1.2937300000000005,0.26,-25.68,15.33,11.827835497835498
1272.HK,DATANG ENVIRO,2021,Industrials,3.501697024,5.8172576,-0.077,0.61174,0.88873,0.27699,0.053543,54.03,3.16,
1717.HK,AUSNUTRIA,2021,Consumer Defensive,3.45063936,9.4326727,0.48917,11.45407,8.50447,-2.9496,0.27,-23.39,13.55,17.385510149845658
0326.HK,CHINA STAR ENT,2021,Communication Services,3.44905216,0.003717,-0.0624,1.54,0.83,-0.7100000000000001,0.0,-46.1,-2.6,
1051.HK,G-RESOURCES,2021,Financial Services,3.426186496,0.492687,1.209,2.55793,2.38744,-0.17049,0.0,-6.67,4.19,1.9747229114971048
9922.HK,JIUMAOJIU,2021,Consumer Cyclical,3.396240896,4.5976744,0.253,23.8282,13.22553,-10.60267,0.02,-44.41,23.2,52.27482213438735
0289.HK,WING ON CO,2021,Consumer Cyclical,3.390033408,1.129277,1.894,13.30637,14.73063,1.4242600000000003,1.06,18.67,3.74,7.777523759239704
0842.HK,LEOCH INT'L,2021,Industrials,3.384517376,12.433437500000002,0.11,0.49098,0.72399,0.23301,0.0,47.46,10.14,6.581727272727273
1167.HK,JACOBIO-B,2021,Healthcare,3.383673088,0.1680899,-0.44,14.02,14.5,0.4800000000000004,0.0,3.42,-18.52,
9996.HK,PEIJIA-B,2021,Healthcare,3.3725184,0.1501874,-0.946,28.0,13.3,-14.7,0.0,-52.5,-19.0,
2443.HK,AUTOSTREETS,2021,Consumer Cyclical,3.338974976,0.7454557000000002,0.0633688,,,,0.0,,34.16,
1341.HK,HAO TIAN INTL,2021,Industrials,3.330844416,0.22,0.0188,0.32,0.44,0.12,0.0,37.5,7.05,23.404255319148934
0029.HK,DYNAMIC HOLD,2021,Real Estate,3.327856128,0.086719,-0.059,14.24008,10.1608,-4.079280000000001,0.02,-28.51,0.72,
1995.HK,ES SERVICES,2021,Real Estate,3.301530368,5.1730976,0.40293,14.73947,10.51637,-4.2231000000000005,0.0838,-28.08,14.66,26.099744372471644
0098.HK,XINGFA ALUM,2021,Basic Materials,3.289475072,16.976190000000003,2.3320000000000003,5.33474,5.52086,0.1861199999999998,0.36,10.24,14.94,2.367435677530017
6683.HK,STARPLUS LEGEND,2021,Consumer Defensive,3.27501824,0.40187950000000006,0.0600171,,,,0.0,,18.31,
0547.HK,DIGITAL DOMAIN,2021,Communication Services,3.271492608,0.864214,-0.1731,0.88,0.64,-0.24,0.0,-27.27,-54.42,
2479.HK,TIANJUDIHE,2021,Technology,3.257682944,0.2860121,1.0098550000000002,,,,0.0,,8.79,
0434.HK,BOYAA,2021,Communication Services,3.23785344,0.40277710000000005,-0.00726,0.60869,0.49088,-0.1178099999999999,0.0,-19.35,2.44,
2678.HK,TEXHONG INTL GP,2021,Consumer Cyclical,3.185459968,29.173312300000003,3.2230000000000003,5.47731,8.81451,3.3372,0.7,73.71,20.89,2.7348774433757366
2549.HK,CAROTE LTD,2021,Consumer Cyclical,3.153181696,0.7428795000000001,0.0651508,,,,0.0,,10.87,
0032.HK,CROSS-HAR(HOLD),2021,Consumer Defensive,3.130578944,0.699666,-0.13,11.641,9.52598,-2.1150199999999995,0.48,-14.05,1.78,
9877.HK,JENSCARE-B,2021,Healthcare,3.120409344,,-1.3197789000000002,,,,0.0,,-40.62,
0314.HK,SIPAI HEALTH,2021,Healthcare,3.107386368,3.821323000000001,-5.3923507,,,,0.0,,-140.32,
0732.HK,TRULY INT'L,2021,Technology,3.084176896,22.543455,0.418943,0.67004,2.30883,1.63879,0.1,259.51,11.23,5.511083846728552
6601.HK,CHEERWIN GP,2021,Consumer Defensive,3.07999232,1.9460727,0.07975,6.79651,2.62703,-4.16948,0.0524,-60.58,4.9,32.94081504702194
0568.HK,SHANDONG MOLONG,2021,Energy,3.0733376,4.107909125232,-0.5060000000000001,0.87,5.26,4.39,0.0,504.6,0.04,
0813.HK,SHIMAO GROUP,2021,Real Estate,3.067931648,118.57699590000001,-8.389700000000001,21.90388,5.1,-16.80388,0.8999999999999999,-72.61,-2.56,
6929.HK,ORBUSNEICH,2021,Healthcare,3.056346112,0.9084036,-0.06006,,,,0.0,,3.09,
1263.HK,PC PARTNER,2021,Technology,3.037131776,15.459055,6.21,1.35912,8.11688,6.75776,1.06,575.21,43.89,1.3070660225442834
9977.HK,FENGXIANG CO,2021,Consumer Defensive,3.008365056,4.858439933589,0.044,3.54748,1.6,-1.94748,0.0356,-53.89,1.71,36.36363636363637
1497.HK,YAN PALACE,2021,Consumer Defensive,2.9792,1.6576967000000002,0.3886938,,,,0.0,,36.16,
0207.HK,JOY CITY PPT,2021,Real Estate,2.97430016,13.544626700000002,0.0429,0.41014,0.37207,-0.0380699999999999,0.03,-1.97,3.04,8.672960372960373
9923.HK,YEAHKA,2021,Technology,2.953201152,3.3644952000000004,1.1,37.3,25.8,-11.499999999999996,0.0,-30.83,8.53,23.454545454545453
2451.HK,LUYUAN GP HLDG,2021,Consumer Cyclical,2.940918784,3.759455700000001,0.1527801,,,,0.0,,5.79,
0746.HK,L & M CHEMICAL,2021,Basic Materials,2.912249856,5.185942,1.561,2.47545,6.04696,3.5715100000000004,0.425,161.45,22.52,3.873773222293402
1205.HK,CITIC RESOURCES,2021,Basic Materials,2.907360256,4.349406,0.1404,0.22999,0.36799,0.1379999999999999,0.0,60.0,14.56,2.621011396011396
0565.HK,ART GROUP HOLD,2021,Real Estate,2.903915008,0.188634,-0.0663,0.20869,0.23477,0.02608,0.0,12.5,-6.35,
0866.HK,CHINA QINFA,2021,Energy,2.89780736,5.015098,1.2298000000000002,0.15275,0.17345,0.0206999999999999,0.0,13.55,70.63,0.14103919336477472
1848.HK,CALC,2021,Industrials,2.8966848,2.802184,0.722,4.95734,4.47128,-0.4860600000000001,0.35,-2.74,3.05,6.192908587257618
1713.HK,SICHUAN EN INV,2021,Utilities,2.890028544,3.4888409770940005,0.275,0.89158,1.35915,0.46757,0.1433,68.52,11.61,4.942363636363636
0085.HK,CE HUADA TECH,2021,Technology,2.88241536,1.681654,0.0618,0.62138,0.57882,-0.04256,0.0,-6.85,7.24,9.366019417475728
3700.HK,INKEVERSE,2021,Communication Services,2.8674112,10.0931545,0.242,0.98008,1.59857,0.6184900000000001,0.0,63.11,11.63,6.605661157024794
2098.HK,ZALL SMARTCOM,2021,Industrials,2.864284672,115.00699430000002,-0.12397,0.7,0.46,-0.2399999999999999,0.0,-34.29,-1.48,
1541.HK,IMMUNEONCO-B,2021,Healthcare,2.843009792,0.0055737,-2.1601228000000003,,,,0.0,,-88.57,
1121.HK,GOLDENSOLAR,2021,Consumer Cyclical,2.828701184,0.3448566,0.006369,0.74,10.0,9.26,0.0,1251.35,5.12,
1830.HK,PERFECT MEDICAL,2021,Healthcare,2.82644992,1.089768,0.243,2.55923,4.73468,2.17545,0.297,96.61,36.65,19.484279835390947
0051.HK,HARBOUR CENTRE,2021,Real Estate,2.820825088,4.484,-0.03,7.1868,6.89341,-0.2933899999999996,0.07,-3.11,2.96,
2309.HK,ZO FUTURE GROUP,2021,Communication Services,2.814540288,0.165023,-0.1,4.0,2.3,-1.7000000000000002,0.0,-42.5,1.51,
0035.HK,FE CONSORT INTL,2021,Real Estate,2.8143168,5.943694,0.208182,1.8432,1.90769,0.0644900000000001,0.172728,12.87,4.07,9.163568416097453
1271.HK,GRAND MING,2021,Industrials,2.812035584,1.492385,0.105,4.22201,7.24078,3.01877,0.28,78.13,2.82,68.95980952380953
0370.HK,CHINA BEST,2021,Consumer Cyclical,2.802610176,,,0.37243,0.4272,0.05477,0.0,14.71,,
6689.HK,"6689.HK,0P0001PMNW,0",2021,,2.794561792,11.3080814,0.55,,,,0.0,,10.78,
1854.HK,CHINA WANTIAN,2021,Consumer Defensive,2.790457088,0.106706,-0.006181,0.09415,0.31382,0.2196699999999999,0.0,233.32,-1.57,
1890.HK,CHINA KEPEI,2021,Consumer Defensive,2.779664896,,,4.53232,2.79966,-1.7326600000000003,0.12,-35.58,,
2149.HK,BATELAB,2021,Technology,2.76,0.23398210000000003,1.0444313,,,,0.0,,19.63,
0410.HK,SOHO CHINA,2021,Real Estate,2.75574528,1.9159129,-0.033,2.3,1.72,-0.5799999999999998,0.0,-25.22,1.84,
2390.HK,ZHIHU-W,2021,Communication Services,2.751538432,3.2552564000000004,-4.7774771000000005,,,,0.0,,-17.11,
0127.HK,CHINESE EST H,2021,Real Estate,2.746972928,1.299826,-1.843,3.73016,2.86,-0.8701600000000003,0.01,-23.06,-15.12,
1268.HK,MEIDONG AUTO,2021,Consumer Cyclical,2.746349824,25.934357900000006,1.0298200000000002,29.60132,37.30665,7.7053299999999965,0.58637414,28.01,22.82,36.22637936726806
9913.HK,CHI KAN HLDGS,2021,Industrials,2.72,0.826198,0.0471,0.445,3.47,3.0250000000000004,0.0,679.78,10.78,73.67303609341826
0686.HK,BJ ENERGY INTL,2021,Utilities,2.70538496,3.1075000000000004,0.2761,3.01538,2.82393,-0.1914500000000001,0.0,-6.35,6.04,10.227924664976456
0900.HK,AEON CREDIT,2021,Financial Services,2.692665344,1.065564,0.7202,3.74701,3.85821,0.1112000000000001,0.4,13.64,4.38,5.357136906414885
1931.HK,IVD MEDICAL,2021,Healthcare,2.677619968,3.0037370000000005,0.14509,1.79063,2.65197,0.86134,0.06267,51.6,8.24,18.27810324626094
2111.HK,BEST PACIFIC,2021,Consumer Cyclical,2.672311552,4.792661,0.3864,0.91487,1.53513,0.6202600000000001,0.149,84.08,12.61,3.9729037267080747
2520.HK,SHANXI INSTALL,2021,Industrials,2.66457088,14.606205900000003,0.1029842,,,,0.0,,4.42,
0026.HK,CHINA MOTOR BUS,2021,Real Estate,2.654349568,0.078382,-0.4,93.08671,92.09644,-0.9902699999999952,0.4,-0.63,0.57,
0816.HK,JINMAO SERVICES,2021,Real Estate,2.649273856,1.6670775000000002,0.2171873,,,,0.0,,24.59,
0806.HK,VALUE PARTNERS,2021,Financial Services,2.6487296,1.281649,0.247,3.15821,2.96545,-0.1927599999999998,0.26,2.13,9.75,12.00587044534413
3813.HK,POU SHENG INT'L,2021,Consumer Cyclical,2.643692032,25.685258500000003,0.07546,1.74343,1.0298,-0.71363,0.0,-40.93,17.51,13.646965279618342
1184.HK,S.A.S. DRAGON,2021,Technology,2.641031936,35.297778,1.1396,2.03911,3.82241,1.7833,0.315,102.9,12.75,3.3541681291681296
0113.HK,DICKSON CONCEPT,2021,Consumer Cyclical,2.640643584,2.275492,1.172,2.63629,3.31492,0.6786300000000001,0.27,35.98,12.13,2.828430034129693
2235.HK,MICROTECH MED-B,2021,Healthcare,2.599046656,0.1665444,-0.143,30.5,25.4,-5.100000000000001,0.0,-16.72,-1.88,
1345.HK,SH PIONEER HLDG,2021,Healthcare,2.579291136,1.5783020000000003,0.132,0.75157,1.5118,0.7602300000000001,0.131,118.58,17.83,11.453030303030303
0752.HK,PICO FAR EAST,2021,Communication Services,2.540402944,4.051864,0.1106,1.05484,1.02798,-0.0268600000000001,0.025,-0.18,5.83,9.294575045207955
1970.HK,IMAX CHINA,2021,Communication Services,2.540125696,0.8798478,0.858,12.12116,11.04035,-1.0808099999999996,0.372,-5.85,19.63,12.867540792540792
1600.HK,TIAN LUN GAS,2021,Utilities,2.538952704,8.4153795,1.1,5.92906,7.27625,1.3471900000000003,0.3495,28.62,13.98,6.614772727272727
2405.HK,POWERWIN TECH,2021,Communication Services,2.536,0.1118988,0.0563081999999999,,,,0.0,,5.56,
0622.HK,OSHIDORI,2021,Financial Services,2.535124224,-3.101855,-0.5146,0.6,0.56,-0.0399999999999999,0.0,-6.67,-55.35,
2385.HK,READBOY,2021,Consumer Defensive,2.51328,0.8944991000000001,0.2567059,,,,0.0,,11.95,
3337.HK,ANTON OILFIELD,2021,Energy,2.509434112,3.2159226000000003,0.02739,0.43604,0.41181,-0.0242299999999999,0.0,-5.56,10.33,15.035049288061336
0331.HK,FSE LIFESTYLE,2021,Industrials,2.506500096,6.452741,1.29,2.49235,4.48094,1.9885900000000003,0.4499999999999999,97.84,23.85,3.4735968992248063
2121.HK,AINNOVATION,2021,Technology,2.50013952,0.9472848,-1.2520167,,,,0.0,,-29.12,
1872.HK,GUAN CHAO HLDGS,2021,Consumer Cyclical,2.481856512,0.246443,0.040994,2.14,1.84,-0.3,0.0,-14.02,15.05,44.884617261062594
2489.HK,PERSISTENCE RES,2021,Basic Materials,2.48,0.2726592,0.0228932,,,,0.0,,16.72,
1061.HK,ESSEX BIO-TECH,2021,Healthcare,2.472146432,1.637659431,0.6,3.7163,4.52544,0.8091399999999997,0.09,24.19,15.25,7.5424
0411.HK,LAM SOON (HK),2021,Consumer Defensive,2.46458112,5.761248,1.51,12.22981,12.97381,0.7439999999999998,0.48,10.01,13.17,8.591927152317881
6669.HK,ACOTEC-B,2021,Healthcare,2.447568128,0.3341943,-0.352,17.6,11.5,-6.100000000000001,0.0,-34.66,-4.29,
1755.HK,S-ENJOY SERVICE,2021,Real Estate,2.439726848,4.7858085,0.682,14.32111,9.78198,-4.539129999999998,0.33003,-29.39,15.76,14.343079178885631
9959.HK,LINKLOGIS-W,2021,Technology,2.43564416,1.3178143,-8.5624,17.02068,6.76598,-10.2547,0.0,-60.25,-118.34,
1769.HK,SCHOLAR EDU,2021,Consumer Defensive,2.428936704,0.9148975,-0.05313,11.63368,1.44,-10.19368,0.49,-83.41,27.43,
0709.HK,GIORDANO INT'L,2021,Consumer Cyclical,2.424254976,3.38,0.12,0.75587,1.05023,0.2943599999999999,0.134,56.67,18.96,8.751916666666666
2509.HK,QYUNS-B,2021,Healthcare,2.420584704,,-2.036023,,,,0.0,,-39.47,
0400.HK,INGDAN,2021,Technology,2.417062144,10.3976796,0.2343,1.45683,2.60288,1.1460499999999998,0.0,78.67,11.76,11.109176269739649
2633.HK,JACOBSON PHARMA,2021,Healthcare,2.40272128,1.445915,0.0907,0.51229,0.35218,-0.16011,0.027,-25.98,9.09,3.8829106945975744
6889.HK,DYNAM JAPAN,2021,Consumer Cyclical,2.374870784,98.739,3.1,6.37379,5.78187,-0.59192,0.3057999999999999,-4.49,9.11,1.8651193548387095
0807.HK,SIICENVIRONMENT,2021,Utilities,2.369616384,7.993852900000001,0.30085,0.96409,1.42104,0.4569500000000001,0.090229494,56.76,7.18,4.7234169852085754
9616.HK,NEUTECH GROUP,2021,Consumer Defensive,2.352186112,1.4994386000000002,0.473,4.1376,4.29146,0.1538599999999998,0.027,4.37,12.1,9.072854122621564
1223.HK,SYMPHONY HOLD,2021,Real Estate,2.349641728,0.323498,0.0123,0.8511,0.96401,0.11291,0.005,13.85,3.21,78.37479674796748
3818.HK,CHINA DONGXIANG,2021,Consumer Cyclical,2.345804032,2.1665677,0.33968,0.71649,0.59892,-0.1175699999999999,0.018505,-13.83,18.48,1.763188883655205
0245.HK,CHINA VERED FIN,2021,Financial Services,2.342466048,0.741068,0.0022,0.077,0.067,-0.0099999999999999,0.0,-12.99,-7.77,30.454545454545453
0878.HK,SOUNDWILL HOLD,2021,Real Estate,2.331632896,0.568891,-2.85,6.37348,7.04179,0.66831,0.2,13.62,-3.15,
1521.HK,FRONTAGE,2021,Healthcare,2.32718592,1.4386398,0.0702,4.15,3.95,-0.2000000000000001,0.0,-4.82,10.83,56.26780626780627
1733.HK,E-COMMODITIES,2021,Energy,2.296010752,41.183601,1.151,0.24399,0.76013,0.5161399999999999,0.064,237.77,28.72,0.6604083405734144
2660.HK,ZENGAME,2021,Communication Services,2.291794688,1.6213538000000003,0.5438400000000001,0.86212,0.96913,0.10701,0.06,19.37,44.89,1.7820130920859074
3788.HK,CHINA HANKING,2021,Basic Materials,2.2736,3.4393128000000006,0.3729,1.05437,1.11083,0.0564599999999999,0.14,18.63,31.63,2.978895146151783
3383.HK,AGILE GROUP,2021,Real Estate,2.270722304,80.3305393,1.9019,8.99212,4.23,-4.76212,1.1,-40.73,7.12,2.2240916977759086
2536.HK,PALASINO,2021,Consumer Cyclical,2.266529024,0.145771,0.003196,,,,0.0,,6.16,
6638.HK,OCFT,2021,Technology,2.258061312,4.5455927,-1.276,,,,0.0,,-10.94,
3650.HK,KEEP,2021,Technology,2.255446016,1.7814918000000002,-6.0856598,,,,0.0,,-100.42,
2355.HK,BAOYE GROUP,2021,Industrials,2.254319104,29.459710500000003,1.54,3.8,3.92,0.1200000000000001,0.0,3.16,3.7,2.5454545454545454
1899.HK,XINGDA INT'L,2021,Consumer Cyclical,2.224868352,11.709841,0.14806,1.47641,1.14282,-0.33359,0.15,-12.43,6.63,7.71862758341213
1588.HK,CHANJET,2021,Technology,2.208740864,0.6493564,-0.6842,7.91125,8.94,1.0287499999999996,0.064333,13.82,-11.89,
2025.HK,RUIFENG POWER,2021,Consumer Cyclical,2.208,0.7477393000000001,0.0506,1.0283,0.90678,-0.1215199999999999,0.03,-8.9,8.4,17.920553359683794
2409.HK,SEACON,2021,Industrials,2.2,2.9073564,0.5244252,,,,0.0,,27.3,
1086.HK,GOODBABY INTL,2021,Consumer Cyclical,2.185119232,9.692137,0.07,1.08,1.0,-0.08,0.0,-7.41,5.34,14.285714285714285
0884.HK,CIFI HOLD GP,2021,Real Estate,2.184291072,118.61821510000001,0.968,5.38846,4.4122,-0.97626,0.391854,-10.85,4.84,4.55805785123967
0169.HK,WANDA HOTEL DEV,2021,Consumer Cyclical,2.184267776,0.873659,0.05,0.29,0.315,0.025,0.0,8.62,6.79,6.3
1180.HK,PARADISE ENT,2021,Consumer Cyclical,2.15698944,0.494126,-0.082,0.83765,1.04471,0.20706,0.0,24.72,-5.03,
0691.HK,SHANSHUI CEMENT,2021,Basic Materials,2.15521536,27.125498400000005,0.7040000000000001,1.8,1.96,0.1599999999999999,0.0,8.89,21.41,2.7840909090909087
0693.HK,TAN CHONG INT'L,2021,Consumer Cyclical,2.154241792,11.864957,0.1878,1.722,1.72617,0.00417,0.045,2.86,7.86,9.191533546325878
0256.HK,CITYCHAMP,2021,Consumer Cyclical,2.154185472,2.037395,-0.0232,1.71,1.53,-0.1799999999999999,0.0,-10.53,0.56,
0497.HK,CSI PROPERTIES,2021,Real Estate,2.153247744,0.368712,0.0686,0.45961,0.39975,-0.05986,0.0,-13.02,2.64,5.82725947521866
