Ticker,Name,Year,Sector,Market Cap (B HKD),Revenue (B HKD),EPS (HKD),First_Close,Last_Close,Close_Difference,Dividends,Growth (%),ROA (%),PE_Ratio
1088.HK,CHINA SHENHUA,2023,Energy,821.380579328,377.3814,3.3044,19.21416,25.07156,5.857400000000002,2.909,45.62,19.02,7.587325989589639
3690.HK,MEITUAN-W,2023,Consumer Cyclical,802.805317632,304.4194494,2.4530000000000003,176.8,81.9,-94.9,0.0,-53.68,8.8,33.38768854463922
0728.HK,CHINA TELECOM,2023,Communication Services,740.361895936,564.9061,0.363,2.81874,3.51715,0.69841,0.241589,33.35,18.62,9.689118457300276
1299.HK,AIA,2023,Financial Services,699.408580608,156.2418,2.574,84.14905,66.19574,-17.953310000000002,1.5569,-19.48,-8.83,25.717070707070707
0386.HK,SINOPEC CORP,2023,Energy,697.875103744,3531.9493000000007,0.5357000000000001,3.28293,3.79877,0.5158400000000003,0.3745,27.12,11.66,7.091226432704872
0300.HK,MIDEA GROUP,2023,Consumer Cyclical,629.60959488,411.0807844000001,5.423,,,,0.0,,11.41,
9999.HK,NTES-S,2023,Communication Services,601.538101248,113.81497490000001,10.065,117.75465,139.91563,22.160979999999995,2.74281932,21.15,18.2,13.901205166418281
3328.HK,BANKCOMM,2023,Financial Services,578.259255296,282.0906,1.265,3.81159,4.39763,0.5860400000000006,0.407589,26.07,10.99,3.4763873517786568
1658.HK,PSBC,2023,Financial Services,557.993754624,249.47120000000004,0.913,4.27943,3.41431,-0.8651199999999997,0.279724,-13.68,3.52,3.7396604600219057
2899.HK,ZIJIN MINING,2023,Basic Materials,494.22467072,322.7435671658001,0.8800000000000001,10.76021,12.49088,1.73067,0.277683,18.66,12.95,14.194181818181818
0388.HK,HKEX,2023,Financial Services,478.742577152,15.445,9.37,318.30737,255.32262,-62.98474999999999,8.19,-17.21,6.12,27.248945570971188
0981.HK,SMIC,2023,Technology,433.834295296,49.308168,0.858,16.82,19.86,3.039999999999999,0.0,18.07,8.5,23.146853146853147
9633.HK,NONGFU SPRING,2023,Consumer Defensive,432.427925504,46.9339431,1.1814000000000002,42.07238,44.33987,2.267489999999995,0.77,7.22,41.23,37.53163196207888
0998.HK,CITIC BANK,2023,Financial Services,428.174409728,225.66610000000003,1.3970000000000002,2.85295,3.29478,0.4418299999999999,0.36006,28.11,2.76,2.358468146027201
0945.HK,MANULIFE-S,2023,Financial Services,427.051122688,42.309,2.62,135.94046,169.77695,33.83649,8.1680144,30.9,-1.0,64.80036259541984
6030.HK,CITIC SEC,2023,Financial Services,401.078157312,65.368565015787,1.4300000000000002,14.49374,15.21328,0.7195399999999985,0.534443,8.65,12.03,10.638657342657341
9618.HK,JD-SW,2023,Consumer Cyclical,382.251630592,1193.1282,8.459000000000001,222.87654,111.74155,-111.13499,2.4223402,-48.78,7.49,13.209782480198603
1339.HK,PICC GROUP,2023,Financial Services,362.51648,583.2288,0.55,2.26443,2.20923,-0.0552000000000001,0.182024,5.6,11.25,4.016781818181817
2388.HK,BOC HONG KONG,2023,Financial Services,349.959651328,69.66,3.095,23.18223,19.526,-3.6562300000000008,1.437,-9.57,5.35,6.308885298869144
2328.HK,PICC P&C,2023,Financial Services,334.086864896,484.24090000000007,1.2155,6.46027,8.60921,2.1489399999999987,0.524142,41.38,6.8,7.082854792266556
9961.HK,TRIP.COM-S,2023,Consumer Cyclical,330.723131392,48.961000000000006,16.709,271.62537,277.42166,5.796289999999999,0.0,2.13,6.93,16.60312765575438
2601.HK,CPIC,2023,Financial Services,315.434958848,303.7243,3.1130000000000004,15.77777,14.90205,-0.8757200000000012,1.13419,1.64,14.75,4.787038226790876
2611.HK,GTHT,2023,Financial Services,308.73370624,39.339309746,1.078,7.66724,8.15515,0.4879100000000012,0.588872,14.04,6.52,7.565074211502783
0267.HK,CITIC,2023,Industrials,284.212232192,970.9513,1.9757331,7.07584,7.22346,0.1476199999999998,0.647484,11.24,1.54,3.656090997311327
2888.HK,STANCHART,2023,Financial Services,280.274731008,138.2004,8.4708,58.33827,64.90588,6.567609999999995,1.56290597,13.94,9.67,7.662308164518108
0762.HK,CHINA UNICOM,2023,Communication Services,272.016228352,409.85670000000005,0.671,4.57097,4.59544,0.0244699999999999,0.34462,8.07,18.27,6.848643815201192
1919.HK,COSCO SHIP HOLD,2023,Industrials,261.8482688,192.99827250000004,1.628,5.69187,7.35494,1.6630700000000005,2.10305,66.17,13.35,4.5177764127764135
9992.HK,POP MART,2023,Consumer Cyclical,259.920904192,6.931102200000001,0.8910000000000001,21.342,20.07093,-1.271069999999998,0.09777,-5.5,23.36,22.526296296296294
2020.HK,ANTA SPORTS,2023,Consumer Cyclical,255.939330048,68.59160000000001,4.059,98.3054,72.71217,-25.593230000000005,1.54,-24.47,25.22,17.91381374722838
6818.HK,CEB BANK,2023,Financial Services,246.581919744,160.2139,0.682,1.95832,2.05713,0.0988099999999998,0.207937,15.66,2.94,3.0163196480938415
9888.HK,BIDU-SW,2023,Communication Services,243.3900544,148.0578,7.678000000000001,114.8,116.1,1.2999999999999972,0.0,1.13,13.5,15.121125293045061
6690.HK,HAIER SMARTHOME,2023,Consumer Cyclical,238.947237888,301.62497293276704,1.9690000000000003,25.01423,21.2864,-3.727830000000001,0.619854,-12.42,12.41,10.810766886744538
2378.HK,PRU,2023,Financial Services,238.905933824,93.366,4.8438,105.94113,85.86942,-20.07171,1.620587,-17.42,11.27,17.72769726247987
0016.HK,SHK PPT,2023,Real Estate,234.73799168,71.195,8.25,97.35384,79.6285,-17.725340000000003,4.95,-13.12,4.37,9.651939393939394
6936.HK,SF HOLDING,2023,Industrials,232.244543488,284.2503433,1.87,,,,0.0,,14.94,
2015.HK,LI AUTO-W,2023,Consumer Cyclical,229.407719424,136.23646520000003,6.545000000000001,84.85,147.10001,62.25001,0.0,73.36,9.46,22.47517341482047
1024.HK,KUAISHOU-W,2023,Communication Services,218.188709888,124.81700000000002,1.628,73.6,52.95,-20.64999999999999,0.0,-28.06,15.09,32.52457002457003
1766.HK,CRRC,2023,Industrials,212.26364928,257.6876654,0.451,2.8859,3.28617,0.4002699999999999,0.219506,21.48,5.62,7.2864079822616405
0788.HK,CHINA TOWER,2023,Communication Services,209.0975232,103.40990000000002,6.135800000000001,8.6,8.2,-0.4000000000000003,0.0,-4.65,21.83,1.336419048860784
6160.HK,BEIGENE,2023,Healthcare,205.533462528,19.1784762,-5.07,136.7,110.1,-26.599999999999994,0.0,-19.46,-19.29,
0011.HK,HANG SENG BANK,2023,Financial Services,201.967566848,40.82,8.97,110.63108,81.28683,-29.34425,5.300000000000001,-21.73,3.26,9.062076923076923
0175.HK,GEELY AUTO,2023,Consumer Cyclical,198.939721728,197.12395120000002,0.561,11.33614,8.39617,-2.9399700000000006,0.21,-24.08,7.75,14.966434937611407
1698.HK,TME-SW,2023,Communication Services,198.008225792,30.527200000000004,1.7380000000000002,32.40933,33.90514,1.495810000000006,0.0,4.62,10.45,19.50813578826237
1988.HK,MINSHENG BANK,2023,Financial Services,191.400689664,154.8987,0.792,2.32359,2.43291,0.1093200000000003,0.235779,14.85,11.16,3.0718560606060605
2359.HK,WUXI APPTEC,2023,Healthcare,189.149380608,44.374887564744,3.5970000000000004,79.59879,75.18983,-4.408959999999993,0.98891,-4.3,21.16,20.903483458437584
2333.HK,GWMOTOR,2023,Consumer Cyclical,188.412903424,188.34916655419698,0.902,9.64366,9.89919,0.2555300000000002,0.32854,6.06,5.08,10.974711751662971
1816.HK,CGN POWER,2023,Utilities,181.223145472,90.80350746535203,0.2332,1.74769,1.97184,0.22415,0.09674,18.36,10.11,8.455574614065181
1109.HK,CHINA RES LAND,2023,Real Estate,180.412776448,276.2508133,4.840000000000001,32.86303,26.39607,-6.46696,1.61,-14.78,6.4,5.45373347107438
2097.HK,MIXUE GROUP,2023,Consumer Defensive,180.3190272,22.3327115,9.1525907,,,,0.0,,33.44,
2423.HK,BEKE-W,2023,Real Estate,177.027989504,85.5546252,1.837,37.43299,43.05176,5.618770000000005,0.4454094,16.2,8.51,23.435906369080023
0001.HK,CKH HOLDINGS,2023,Industrials,173.309313024,275.575,6.14,41.95354,39.39933,-2.5542099999999976,2.842,0.69,7.35,6.416828990228013
0066.HK,MTR CORPORATION,2023,Industrials,172.470124544,56.982,1.26,38.45613,28.91505,-9.54108,1.31,-21.4,3.34,22.948452380952382
0669.HK,TECHTRONIC IND,2023,Industrials,168.321286144,107.1050058,4.16208,83.63687,90.14462,6.5077500000000015,1.85,9.99,14.34,21.658550532426098
0002.HK,CLP HOLDINGS,2023,Utilities,166.87202304,87.169,2.63,50.50368,60.28979,9.78611,3.1,25.52,9.2,22.92387452471483
3993.HK,CMOC,2023,Basic Materials,164.372922368,204.895869112594,0.418,3.53164,4.16816,0.6365200000000004,0.09383,20.68,12.82,9.971674641148326
0763.HK,ZTE,2023,Technology,157.157998592,136.67596580000003,2.156,16.82544,16.69492,-0.1305200000000006,0.45655,1.94,10.0,7.743469387755101
6886.HK,HTSC,2023,Financial Services,157.114073088,37.390403613035005,1.4850000000000003,7.6402,9.12269,1.4824900000000003,0.489077,25.81,14.15,6.1432255892255885
6881.HK,CGS,2023,Financial Services,156.858089472,20.4614245,0.7370000000000001,3.19091,3.84279,0.6518799999999998,0.475202,35.32,8.19,5.214097693351424
3606.HK,FUYAO GLASS,2023,Consumer Cyclical,155.929673728,36.477096305100005,2.3760000000000003,29.91271,35.4942,5.581489999999999,1.423223,23.42,17.33,14.93863636363636
9868.HK,XPENG-W,2023,Consumer Cyclical,151.529619456,33.7436737,-6.556,41.35,56.7,15.35,0.0,37.12,-10.48,
6099.HK,CMSC,2023,Financial Services,149.570830336,20.110329696039006,1.034,6.80432,5.98729,-0.8170299999999999,0.402,-6.1,13.94,5.790415860735009
1336.HK,NCI,2023,Financial Services,147.283591168,47.917100000000005,3.0690000000000004,17.50896,14.31227,-3.1966899999999985,1.177903,-11.53,2.08,4.663496252851091
0688.HK,CHINA OVERSEAS,2023,Real Estate,147.099451392,222.77647590000004,2.574,18.92243,12.96828,-5.954149999999999,0.75,-27.5,5.07,5.038181818181818
1898.HK,CHINA COAL,2023,Energy,140.759416832,204.39598300000003,1.6720000000000002,5.51523,6.55525,1.0400200000000002,0.45486,27.1,15.12,3.9206040669856455
0027.HK,GALAXY ENT,2023,Consumer Cyclical,140.433965056,35.684253,1.562,52.14027,42.72445,-9.415820000000004,0.2,-17.68,11.46,27.352400768245836
3692.HK,HANSOH PHARMA,2023,Healthcare,139.429953536,11.1141866,0.6050000000000001,14.6658,15.47474,0.8089399999999998,0.1207,6.34,13.98,25.578082644628097
0390.HK,CHINA RAILWAY,2023,Industrials,139.091574784,1389.8221623,1.4234000000000002,3.81062,3.28277,-0.5278499999999999,0.21764,-8.14,3.25,2.306287761697344
1880.HK,CTG DUTY-FREE,2023,Consumer Cyclical,138.950656,74.294115006034,3.56961,216.04973,74.51659,-141.53314,0.870559,-65.11,14.29,20.875274889973973
1800.HK,CHINA COMM CONS,2023,Industrials,138.827759616,831.2106000000001,1.595,3.3097,3.15205,-0.1576499999999998,0.24735,2.71,4.73,1.976206896551724
2338.HK,WEICHAI POWER,2023,Consumer Cyclical,138.209984512,235.35432319424302,1.144,9.7531,12.30969,2.55659,0.4184,30.5,9.35,10.760218531468531
1913.HK,PRADA,2023,Consumer Cyclical,137.792454656,4.726411,0.262,43.72541,43.70131,-0.0240999999999971,0.941875,2.1,22.67,166.798893129771
1378.HK,CHINAHONGQIAO,2023,Basic Materials,137.09545472,146.9859952,1.33045,6.78404,5.95272,-0.8313199999999998,0.22,-9.01,14.47,4.474215490999287
1787.HK,SD GOLD,2023,Basic Materials,135.74979584,65.202801966137,0.462,14.78653,14.68158,-0.1049500000000005,0.07712,-0.19,7.46,31.77831168831169
3908.HK,CICC,2023,Financial Services,133.360877568,36.326122064100005,1.254,14.16353,11.12125,-3.04228,0.195631,-20.1,3.41,8.868620414673046
9987.HK,YUM CHINA,2023,Consumer Cyclical,131.764625408,85.6284,15.522,431.88934,331.30252,-100.58682,4.063436,-22.35,13.18,21.344061332302537
1038.HK,CKI HOLDINGS,2023,Utilities,130.51580416,5.99,3.19,36.10023,40.96547,4.86524,3.25,22.48,5.94,12.841840125391851
0003.HK,HK & CHINA GAS,2023,Utilities,130.43269632,56.9711,0.325,6.74444,5.64737,-1.0970700000000004,0.35,-11.08,9.22,17.376523076923075
6618.HK,JD HEALTH,2023,Healthcare,129.426653184,58.882935100000005,0.759,68.85,39.1,-29.749999999999996,0.0,-43.21,5.01,51.515151515151516
0753.HK,AIR CHINA,2023,Industrials,128.686317568,155.2102574,-0.077,7.17,4.94,-2.2299999999999995,0.0,-31.1,10.63,
0914.HK,CONCH CEMENT,2023,Basic Materials,128.532348928,155.27292727430003,2.1670000000000003,24.19692,17.05647,-7.140449999999998,1.64071,-22.73,9.81,7.871005999077065
0486.HK,RUSAL,2023,Basic Materials,128.137977856,95.2614,0.1482,3.94,2.7,-1.2399999999999998,0.0,-31.47,5.24,18.21862348178138
1776.HK,GF SEC,2023,Financial Services,126.30269952,24.832937432776,0.913,10.28279,8.86072,-1.4220699999999995,0.381033,-10.12,6.5,9.705060240963856
1928.HK,SANDS CHINA LTD,2023,Consumer Cyclical,126.094860288,50.9652,0.6676799999999999,26.9,22.85,-4.049999999999997,0.0,-15.06,19.96,34.22298106877547
6806.HK,SWHY,2023,Financial Services,122.464821248,23.005523778556,0.198,1.3564,1.34841,-0.0079899999999999,0.032885,1.84,14.07,6.8101515151515155
0992.HK,LENOVO GROUP,2023,Technology,121.19392256,483.1854612,1.053,5.9685,10.494,4.5255,0.38,82.19,10.64,9.965811965811966
1171.HK,YANKUANG ENERGY,2023,Energy,118.476570624,165.0747307,2.32078,9.88865,10.15813,0.2694799999999997,1.028308,13.12,17.48,4.37703272175734
0012.HK,HENDERSON LAND,2023,Real Estate,115.951296512,27.57,1.91,23.72074,22.31651,-1.4042299999999983,1.8,1.67,2.36,11.684036649214661
1113.HK,CK ASSET,2023,Real Estate,114.792783872,47.243,4.86,42.9482,36.86646,-6.081740000000004,2.28,-8.85,4.68,7.5856913580246905
2057.HK,ZTO EXPRESS-W,2023,Industrials,114.711396352,42.2608065,11.913,214.09137,160.65099,-53.440380000000005,5.78273,-22.26,17.23,13.485351296902543
6181.HK,LAOPU GOLD,2023,Consumer Cyclical,113.816100864,3.4975204000000004,3.333,,,,0.0,,35.23,
0916.HK,CHINA LONGYUAN,2023,Utilities,113.785831424,41.85774485156001,0.8069600000000001,9.82429,5.73364,-4.090649999999999,0.1286,-40.33,10.45,7.105234460196291
1876.HK,BUD APAC,2023,Consumer Defensive,113.592590336,53.4768,0.5031,23.69961,14.08592,-9.61369,0.2961,-39.32,12.4,27.998250844762474
0902.HK,HUANENG POWER,2023,Utilities,112.044736512,279.8363639852,0.385,3.90702,3.98401,0.0769899999999998,0.0,1.97,9.56,10.348077922077922
2600.HK,CHALCO,2023,Basic Materials,111.110995968,247.85094840000002,0.4279,3.27743,3.83631,0.5588800000000003,0.0394,18.25,14.81,8.965435849497547
1186.HK,CHINA RAIL CONS,2023,Industrials,110.977286144,1251.7928346,1.903,4.29918,4.30539,0.0062100000000002,0.3054,7.25,4.47,2.262422490803994
0006.HK,POWER ASSETS,2023,Utilities,110.711169024,6.556,2.82,37.28553,42.66346,5.377929999999999,3.6,24.08,6.69,15.128886524822697
1929.HK,CHOW TAI FOOK,2023,Consumer Cyclical,109.261160448,94.6844,4.092,14.68161,10.8225,-3.85911,0.53,-22.68,11.74,2.644794721407625
6969.HK,SMOORE INTL,2023,Consumer Defensive,109.041655808,12.323575000000002,0.29711,11.72944,6.42599,-5.303450000000001,0.13,-44.11,9.64,21.628319477634545
2727.HK,SH ELECTRIC,2023,Industrials,106.790240256,126.27678470000002,0.0572,1.81,1.63,-0.1800000000000001,0.0,-9.94,2.85,28.496503496503493
1055.HK,CHINA SOUTH AIR,2023,Industrials,104.277426176,175.9219,-0.253,5.3,3.31,-1.99,0.0,-37.55,9.85,
0836.HK,CHINA RES POWER,2023,Utilities,101.57391872,103.334322,2.29,14.65041,14.90827,0.2578599999999991,1.204,9.98,10.67,6.510161572052402
1972.HK,SWIREPROPERTIES,2023,Real Estate,97.071284224,,,17.45485,14.09744,-3.35741,1.01,-13.45,,
2269.HK,WUXI BIO,2023,Healthcare,94.2268416,18.7376805,0.902,62.55,29.6,-32.95,0.0,-52.68,10.7,32.8159645232816
0168.HK,TSINGTAO BREW,2023,Consumer Defensive,93.419954176,37.330175015100004,3.4529,73.5993,50.1163,-23.483,1.09205,-30.42,15.42,14.514263372817053
0316.HK,OOIL,2023,Industrials,90.603175936,65.0820846,16.145999999999997,114.86613,103.02489,-11.84124,20.592,7.62,14.46,6.38083054626533
1179.HK,HWORLD-S,2023,Consumer Cyclical,89.16578304,24.070200000000003,1.408,33.86293,26.08892,-7.774009999999997,0.48451757,-21.53,12.38,18.529062500000002
2016.HK,CZBANK,2023,Financial Services,89.099173888,57.67850000000001,0.627,2.10266,1.85673,-0.2459300000000002,0.470732,10.69,1.08,2.961291866028708
6862.HK,HAIDILAO,2023,Consumer Cyclical,88.589402112,45.5986828,0.913,20.97285,13.46497,-7.507880000000002,0.116,-35.24,40.7,14.748050383351586
3996.HK,CH ENERGY ENG,2023,Industrials,88.105558016,446.63503280000003,0.198,0.86548,0.75354,-0.11194,0.028585,-9.63,3.78,3.8057575757575757
6823.HK,HKT-SS,2023,Communication Services,87.11663616,34.33,0.6589,8.28147,8.57078,0.2893099999999986,0.752,12.57,11.77,13.007709819395961
2367.HK,GIANT BIOGENE,2023,Consumer Defensive,86.906191872,3.876557300000001,1.639,34.39489,35.2362,0.84131,0.0,2.45,39.36,21.498596705308113
0291.HK,CHINA RES BEER,2023,Consumer Defensive,86.614802432,42.8252,1.7490000000000003,52.76329,33.26464,-19.49865,0.651,-35.72,14.67,19.01923384791309
3618.HK,CQRC BANK,2023,Financial Services,86.302072832,29.492182500000006,1.034,2.22179,2.77535,0.55356,0.301784,38.5,8.34,2.684090909090909
2313.HK,SHENZHOU INTL,2023,Consumer Cyclical,85.909020672,27.466771200000004,3.333,83.64064,77.78114,-5.859500000000011,1.7999999999999998,-4.85,15.42,23.33667566756675
9863.HK,LEAPMOTOR,2023,Consumer Cyclical,85.766627328,18.4213579,-3.9820000000000007,29.45,35.7,6.250000000000004,0.0,21.22,-13.7,
0288.HK,WH GROUP,2023,Consumer Defensive,85.705736192,204.6408,0.3822,3.72191,4.32966,0.6077499999999998,0.3,24.39,10.43,11.328257456828885
0670.HK,CHINA EAST AIR,2023,Industrials,84.56081408,125.16680000000001,-0.407,3.25,2.25,-1.0,0.0,-30.77,7.3,
0241.HK,ALI HEALTH,2023,Healthcare,84.481949696,29.439317600000003,0.04367,6.65,4.24,-2.41,0.0,-36.24,3.29,97.09182505152279
1209.HK,CHINA RES MIXC,2023,Real Estate,84.452507648,16.2436472,1.4113,38.39297,26.45942,-11.933549999999997,1.0069,-28.46,17.04,18.74826046907107
0087.HK,SWIRE PACIFIC B,2023,Industrials,84.087472128,94.823,19.96,7.36169,9.18084,1.81915,2.234,55.06,9.06,0.45996192384769535
1801.HK,INNOVENT BIO,2023,Healthcare,83.545653248,6.826677000000001,-0.7260000000000001,35.0,42.75,7.75,0.0,22.14,-3.52,
0019.HK,SWIRE PACIFIC A,2023,Industrials,82.41225728,94.823,19.96,50.86817,60.73023,9.86206,11.169999999999998,41.35,9.06,3.0425966933867734
9660.HK,HORIZONROBOT-W,2023,Technology,82.072420352,1.7067677000000003,-0.5689178000000001,,,,0.0,,-44.2,
2202.HK,CHINA VANKE,2023,Real Estate,81.916297216,512.312984372453,1.1330000000000002,14.42827,7.22,-7.20827,0.738608,-44.84,3.2,6.372462488967342
6990.HK,SKB BIO-B,2023,Healthcare,81.163706368,1.6945423000000002,-3.124,62.5,102.9,40.400000000000006,0.0,64.64,-9.66,
2238.HK,GAC GROUP,2023,Consumer Cyclical,80.896753664,142.67678382870002,0.462,4.78862,3.45512,-1.3335,0.257387,-22.47,5.25,7.478614718614718
3958.HK,DFZQ,2023,Financial Services,80.345284608,18.157394051907,0.33,3.36789,3.22613,-0.1417600000000001,0.170225,0.85,19.97,9.776151515151515
0285.HK,BYD ELECTRONIC,2023,Technology,78.073380864,142.9526912,1.9690000000000003,24.98425,35.99103,11.006780000000004,0.18208,44.78,10.13,18.278836973082782
0177.HK,JIANGSU EXPRESS,2023,Industrials,76.575719424,16.711211248644005,0.9636,6.26422,6.58574,0.3215200000000004,0.5042,13.18,12.97,6.8345163968451645
9926.HK,AKESO,2023,Healthcare,74.947510272,4.9788783,2.662,47.3,46.4,-0.8999999999999986,0.0,-1.9,26.03,17.430503380916605
0322.HK,TINGYI,2023,Consumer Defensive,74.7126784,88.4598825,0.6086300000000001,13.30138,9.22575,-4.07563,0.25743,-28.71,18.1,15.158224208468196
6178.HK,EB SECURITIES,2023,Financial Services,74.631544832,10.926481706514,0.924,4.7057,4.81688,0.11118,0.228076,7.21,29.93,5.213073593073593
2618.HK,JD LOGISTICS,2023,Industrials,74.481106944,183.2871832,0.11,15.56,9.78,-5.780000000000001,0.0,-37.15,14.59,88.9090909090909
0083.HK,SINO LAND,2023,Real Estate,74.29881856,11.881,0.73,8.65101,7.75626,-0.8947499999999993,0.58,-3.64,3.91,10.625013698630138
1177.HK,SINO BIOPHARM,2023,Healthcare,72.469487616,28.819349900000002,0.13849,4.4332,3.40067,-1.0325300000000004,0.08,-21.49,12.07,24.555346956458948
9866.HK,NIO-SW,2023,Consumer Cyclical,72.43317248,61.179726300000006,-13.684,80.2,73.6,-6.6000000000000085,0.0,-8.23,-14.2,
2319.HK,MENGNIU DAIRY,2023,Consumer Defensive,71.966081024,108.48644510000001,1.342,34.42728,20.15099,-14.276290000000005,0.4433,-40.18,10.68,15.01564083457526
2382.HK,SUNNY OPTICAL,2023,Technology,71.489077248,34.8493871,1.1079200000000002,94.76346,70.48789,-24.27557,0.5,-25.09,8.47,63.62182287529784
6066.HK,CSC,2023,Financial Services,70.66353664,30.824217600000004,0.8580000000000001,6.22394,6.51478,0.2908400000000002,0.293,9.38,3.77,7.592983682983682
0960.HK,LONGFOR GROUP,2023,Real Estate,69.026390016,198.81023250000004,2.277,21.84029,12.2099,-9.63039,1.2289,-38.47,4.11,5.362274923144488
2688.HK,ENN ENERGY,2023,Utilities,68.730191872,125.24380000000002,6.655,104.89999,55.01883,-49.88116,2.91,-44.78,14.55,8.26729226145755
0358.HK,JIANGXI COPPER,2023,Basic Materials,67.71402752,574.0817633826001,2.068,10.82844,10.59291,-0.2355300000000006,0.5529,2.93,8.36,5.122296905222437
1093.HK,CSPC PHARMA,2023,Healthcare,67.253788672,34.5951199,0.54417,7.61969,6.92436,-0.6953300000000002,0.25,-5.84,20.28,12.724626495396658
0135.HK,KUNLUN ENERGY,2023,Energy,66.847481856,195.08940000000004,0.72182,5.05791,6.6174,1.5594900000000005,0.2871,36.51,14.21,9.167659527305977
0293.HK,CATHAY PAC AIR,2023,Industrials,66.583502848,94.485,1.408,7.44195,7.21215,-0.2298,0.0,-3.09,15.59,5.122265625000001
1157.HK,ZOOMLION,2023,Industrials,66.517991424,51.78233841672101,0.473,3.23161,4.00079,0.7691800000000004,0.3482,34.58,5.3,8.458329809725159
2607.HK,SH PHARMA,2023,Healthcare,65.973399552,286.324597837883,1.122,12.31008,10.9024,-1.4076799999999992,0.663798,-6.04,5.66,9.716934046345811
1308.HK,SITC,2023,Industrials,63.675359232,18.9458802,1.56,13.04311,11.55718,-1.4859299999999998,2.2,5.47,27.56,7.408448717948718
1818.HK,ZHAOJIN MINING,2023,Basic Materials,63.0545408,9.2659798,0.154,9.08519,9.6797,0.5945099999999996,0.0442,7.03,6.32,62.855194805194806
2196.HK,FOSUN PHARMA,2023,Healthcare,62.829338624,45.539493547262,0.979,24.46408,16.61128,-7.8527999999999984,0.46,-30.22,7.32,16.967599591419816
0151.HK,WANT WANT CHINA,2023,Consumer Defensive,62.674460672,25.221040900000006,0.31185,4.85014,4.46324,-0.3868999999999998,0.1645,-4.59,25.13,14.312137245470577
0004.HK,WHARF HOLDINGS,2023,Real Estate,62.648614912,18.95,0.31,21.98577,24.45054,2.464770000000001,0.4,13.03,1.83,78.87270967741935
2799.HK,CITIC FAMC,2023,Financial Services,62.592425984,8.567319200000002,0.0121,0.415,0.4,-0.0149999999999999,0.0,-3.61,22.76,33.057851239669425
9901.HK,NEW ORIENTAL-S,2023,Consumer Defensive,62.549839872,23.382528,0.858,27.86491,55.1805,27.315590000000004,0.0,98.03,6.76,64.31293706293707
0598.HK,SINOTRANS,2023,Industrials,62.420410368,111.94111779267999,0.63987,2.13695,2.99716,0.8602099999999999,0.26965,52.87,12.3,4.68401394033163
2076.HK,BOSS ZHIPIN-W,2023,Communication Services,62.022529024,6.547230800000001,1.386,79.37685,57.85,-21.526850000000003,0.703305,-26.23,6.19,41.738816738816745
1071.HK,HUADIAN POWER,2023,Utilities,61.954678784,128.89373750000001,0.385,3.05732,3.35455,0.2972300000000003,0.22156,16.97,9.78,8.713116883116884
